law_code	law_name	book	section	chapter	article_number	text
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	624	ماده 624- با کنده شدن دندان دائمی دیه همان دندان ثابت می‌شود، اگرچه دوباره در محل آن، دندان دیگری بروید و مانند سابق شود و چنانچه شخصی دندان روییده شده را دوباره بکند، باید دیه کامل همان دندان را بپردازد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	625	ماده 625- هرگاه به جای دندان کنده شده دندان دیگری یا همان دندان قرار گیرد و مانند دندان اصلی دارای حس و حیات شود، کندن آن، دیه همان دندان را دارد لکن اگر دارای حس و حیات نباشد، کندن آن موجب ضمان مالی است. مبحث هشتم- دیه گردن
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	626	ماده 626- کج شدن و خمیدگی گردن در اثر شکستگی در صورت عدم بهبودی و باقی ماندن این حالت موجب دیه کامل و در صورت بهبودی و زوال حالت خمیدگی و کج شدگی موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	627	ماده 627- شکستگی گردن بدون کج شدن و خمیدگی آن موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	628	ماده 628- جنایت بر گردن که مانع فرو بردن یا جویدن غذا و یا نقص آن و یا مانع حرکت گردن شود موجب ارش است. مبحث نهم- دیه فک
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	629	ماده 629- قطع کردن و یا از بین بردن دو استخوان چپ و راست فک که محل رویش دندان‌های پایین است، دیه کامل، هر کدام از آنها نصف دیه کامل و مقداری از آنها به همان نسبت دیه دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	630	ماده 630- دیه فک، مستقل از دیه دندان و سایر اعضاء است و اگر با فک، دندان یا غیر آن از بین برود یا آسیب ببیند هر کدام دیه یا ارش جداگانه دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	631	ماده 631- جنایتی که موجب کندی حرکت فک شود، ارش دارد و چنانچه مانع جویدن یا موجب نقص آن شود، ارش آن نیز افزوده می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	632	ماده 632- از بین بردن تمام یا قسمتی از فک بالا، موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	633	ماده 633- شکستگی استخوان فک پایین مشمول حکم شکستگی استخوان و شکستگی استخوان فک بالا مشمول حکم شکستگی استخوان‌های سر و صورت است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	634	ماده 634- فلج کردن فک پایین، دو سوم دیه کامل و قطع فک فلج، یک سوم دیه کامل دارد. مبحث دهم- دیه دست و پا
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	635	ماده 635- قطع کردن و یا از بین بردن هر یک از دست ها از مفصل مچ به شرط آنکه دارای انگشتان کامل باشد، موجب نصف دیه کامل است خواه مجنیٌ‌علیه دارای دو دست و خواه به هر علت دارای یک دست باشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	636	ماده 636- قطع تمام انگشتان یک دست از انتهای انگشتان یا تا مچ، موجب نصف دیه کامل است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	637	ماده 637- قطع کردن و یا از بین بردن کف دستی که به هر علت دارای انگشت نمی‌باشد، موجب ارش است. تبصره- در قطع کردن و یا از بین بردن کف دستی که کمتر از پنج انگشت دارد، علاوه بر دیه آن انگشتان، نسبتی از ارش کف دست نیز ثابت است، بدین ترتیب که اگر مچ دست دارای یک انگشت باشد، علاوه بر دیه یک انگشت، چهار پنجم ارش کف دست و اگر دارای دو انگشت باشد، علاوه ‌بر دیه دو انگشت، سه پنجم ارش کف دست و اگر دارای سه انگشت باشد، علاوه ‌بر دیه سه انگشت، دو پنجم ارش کف دست و اگر دارای چهار انگشت باشد، علاوه ‌بر دیه چهار انگشت، یک پنجم ارش کف دست نیز پرداخت می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	638	ماده 638- قطع دست دارای ساعد از آرنج، خواه دارای کف باشد خواه نباشد نصف دیه کامل دارد و قطع دست دارای بازو از شانه، خواه دارای آرنج باشد خواه نباشد، نصف دیه کامل دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	639	ماده 639- دستی که دارای انگشتان است اگر بالاتر از مفصل مچ و نیز دستی که دارای ساعد است اگر بالاتر از آرنج قطع گردد علاوه بر نصف دیه کامل، موجب ارش مقدار زائدی که قطع شده نیز می‌باشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	640	ماده 640- قطع دست اصلی کسی که از مچ یا آرنج یا شانه دارای دو دست است، موجب نصف دیه کامل و قطع دست زائد موجب ارش است. تشخیص دست اصلی و زائد بر‌عهده کارشناس مورد وثوق است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	641	ماده 641- دیه هر یک از انگشتان اصلی دست، یک دهم دیه کامل است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	642	ماده 642- بریدن یا از بین بردن هر بند انگشت غیر شست، موجب یک سوم دیه آن انگشت و هر بند انگشت شست، موجب نصف دیه شست است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	643	ماده 643- دیه انگشت زائد، یک سوم دیه انگشت اصلی و دیه بند‌های انگشت زائد، یک سوم دیه همان بند اصلی و دیه بند زائد انگشت اصلی یک سوم دیه بند اصلی همان انگشت است. تبصره- در صورتی که بند انگشت نقصان داشته باشد به همان میزان از مقدار دیه آن کاسته می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	644	ماده 644- دیه فلج کردن هر دست دو سوم دیه دست، دیه فلج کردن هر انگشت دو‌سوم دیه همان انگشت، دیه قطع دست فلج یک سوم دیه دست و دیه قطع انگشت فلج یک سوم دیه همان انگشت است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	645	ماده 645- دیه از بین بردن ناخن به طوری که دیگر نروید یا فاسد و معیوب بروید، یک درصد دیه کامل و اگر بدون عیب بروید، نیم درصد دیه کامل می‌باشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	646	ماده 646- احکام مذکور در دیه دست و انگشتان آن، در پا و انگشتان آن نیز جاری است. مبحث یازدهم- دیه ستون فقرات، نخاع و نشیمنگاه
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	647	ماده 647- دیه شکستن ستون فقرات به ترتیب ذیل است: الف- شکستن ستون فقرات در صورتی که اصلاً درمان نشود و یا بعد از علاج به صورت خمیده درآید، موجب دیه کامل است. ب- شکستن ستون فقرات که بی‌عیب درمان شود ولی موجب از بین رفتن یکی از منافع گردد مانند اینکه مجنی‌ٌعلیه توان راه رفتن یا نشستن نداشته باشد و یا توان جنسی یا کنترل ادرار وی از بین برود، موجب دیه کامل است. پ- شکستن ستون فقرات که درمان نشود و موجب عوارضی از قبیل موارد مندرج در بند (ب) شود، علاوه بر دیه کامل شکستگی ستون فقرات، موجب دیه یا ارش هریک از عوارض حاصله نیز است. ت- شکستن ستون فقرات که بدون عیب درمان شود، موجب یک دهم دیه کامل است. ث- شکستن ستون فقرات که موجب فلج و بی حس شدن پاها گردد علاوه بر دیه ستون فقرات، موجب دو سوم دیه برای فلج دو پا نیز است. تبصره 1- مراد از شکستن ستون فقرات، شکستن یک یا چند مهره از مهره‌های ستون فقرات به جز مهره‌های گردن و استخوان دنبالچه می‌باشد. تبصره 2- جنایتی که سبب خمیدگی پشت شود بدون آنکه موجب شکستن ستون فقرات گردد در صورتی که خمیدگی درمان نشود، موجب دیه کامل و در صورتی که بدون عیب درمان شود، دیه آن یک دهم دیه کامل است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	648	ماده 648- قطع نخاع دیه کامل و قطع جزیی از آن به نسبت مساحت عرض، دیه دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	649	ماده 649- هرگاه قطع نخاع موجب عیب عضو دیگر شود، حسب مورد دیه یا ارش آن عضو بر دیه نخاع افزوده می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	650	ماده 650- از بین بردن دو کپل به نحوی که به استخوان برسد، دیه کامل و هر کدام از آنها، نصف دیه کامل و قسمتی از آن، به همان نسبت دیه دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	651	ماده 651- شکستن استخوان دنبالچه، موجب ارش است مگر آنکه جنایت مزبور باعث شود مجنی ٌعلیه قادر به ضبط مدفوع نباشد که در این صورت دیه کامل دارد و اگر قادر به ضبط مدفوع باشد ولی قادر به ضبط باد نباشد، ارش آن نیز پرداخت می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	652	ماده 652- هرگاه صدمه‌ای که به حد فاصل بیضه ها و مقعد وارد شده است موجب عدم ضبط ادرار یا مدفوع یا هر دو گردد، یک دیه کامل دارد. مبحث دوازدهم- دیه دنده و ترقوه
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	653	ماده 653- دیه شکستن هر یک از دنده‌های محیط به قلب که از آن حفاظت می‌کند، یک چهلم دیه کامل و دیه شکستن هر یک از دنده‌های دیگر، یک صدم دیه کامل می‌باشد. تبصره- کندن دنده موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	654	ماده 654- دیه موضحه هر یک از دنده ها، یک چهارم دیه شکستن آن، دیه ترک خوردن هر یک از دنده‌های محیط به قلب، یک هشتادم دیه کامل، و دیه دررفتگی آن، هفت و نیم هزارم دیه کامل است. دیه ترک خوردن هر یک از دنده‌های دیگر هفت هزارم دیه کامل و دیه دررفتگی آنها پنج هزارم دیه کامل است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	655	ماده 655- قطع و از بین بردن دو استخوان ترقوه، موجب دیه کامل و هر کدام از آنها، موجب نصف دیه کامل است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	656	ماده 656- شکستن هر یک از استخوان‌های ترقوه در صورتی که بدون عیب درمان شود، موجب چهار درصد دیه کامل و در صورتی که درمان نشود و یا با عیب درمان شود، موجب نصف دیه کامل است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	657	ماده 657- دیه ترک خوردن هر یک از استخوان‌های ترقوه، سی و دو هزارم، دیه موضحه آن، بیست و پنج هزارم، دیه دررفتگی آن، بیست هزارم و دیه سوراخ شدن آن، ده هزارم دیه کامل است. مبحث سیزدهم- دیه ازاله بکارت و افضاء
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	658	ماده 658- هرگاه ازاله بکارت غیرهمسر با مقاربت یا به هر وسیله دیگری و بدون رضایت صورت گرفته باشد موجب ضمان مهرالمثل است. تبصره 1- هرگاه ازاله بکارت با مقاربت و با رضایت انجام گرفته باشد چیزی ثابت نیست. تبصره 2- رضایت دختر نابالغ یا مجنون یا مکرَهی که رضایت واقعی به زنا نداشته در حکم عدم رضایت است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	659	ماده 659- هرگاه به همراه ازاله بکارت جنایت دیگری نیز به وجود آید مانند آنکه مثانه آسیب دیده و شخص نتواند ادرار خود را ضبط کند، جنایت مزبور حسب مورد دیه یا ارش جداگانه دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	660	ماده 660- افضای همسر به ترتیب ذیل موجب ضمان است: الف- هرگاه همسر، بالغ و افضاء به سببی غیر از مقاربت باشد، دیه کامل زن باید پرداخت شود. ب- هرگاه همسر، نابالغ و افضاء به سبب مقاربت جنسی باشد علاوه بر تمام مَهر و دیه کامل زن، نفقه نیز تا زمان وفات یکی از زوجین بر عهده زوج است هر چند او را طلاق داده باشد. تبصره- افضاء عبارت از یکی شدن دو مجرای بول و حیض یا حیض و غائط است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	661	ماده 661- افضای غیر همسر، به ترتیب ذیل موجب ضمان است: الف- هرگاه افضاء شده نابالغ یا مکرَه بوده و افضاء به سبب مقاربت باشد، علاوه بر مهر‌المثل و دیه کامل زن، در صورتی ازاله بکارت، ارش البکاره نیز ثابت خواهد بود و اگر افضاء به غیرمقاربت باشد، دیه کامل زن و در صورت ازاله بکارت، مهر‌المثل نیز ثابت است. ب- هرگاه افضاء با رضایت زن بالغ و از طریق مقاربت انجام گرفته باشد، تنها پرداخت دیه کامل زن ثابت خواهد بود. پ- افضای ناشی از وطی به شبهه علاوه بر مهر‌المثل و دیه، در صورت ازاله بکارت، موجب ارش البکاره نیز می‌باشد. مبحث چهاردهم- دیه اندام تناسلی و بیضه
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	662	ماده 662- قطع و از بین بردن اندام تناسلی مرد تا ختنه گاه و یا بیشتر از آن، موجب دیه کامل است و در کمتر از ختنه گاه به نسبت ختنه گاه محاسبه و به همان نسبت دیه پرداخت می‌شود. تبصره 1- در این حکم تفاوتی بین اندام کودک، جوان، پیر، عقیم و شخصی که دارای بیضه سالم یا معیوب یا فاقد بیضه است، وجود ندارد. تبصره 2- هرگاه با یک ضربه تا ختنه گاه از بین برود و سپس مرتکب یا شخص دیگری باقیمانده یا قسمتی دیگر از اندام تناسلی را از بین ببرد، نسبت به ختنه گاه، دیه کامل و در مقدار بیشتر، ارش ثابت است. تبصره 3- هرگاه قسمتی از ختنه گاه را شخصی و قسمت دیگر از ختنه گاه را شخص دیگری قطع کند، هریک به نسبت مساحتی که از ختنه گاه قطع کرده‌اند، ضامن می‌باشند و چنانچه شخصی قسمتی از ختنه گاه را قطع کند و دیگری باقیمانده ختنه گاه را به انضمام تمام یا قسمتی از اندام تناسلی قطع کند، نسبت به جنایت اول، دیه به مقدار مساحت قطع شده از ختنه گاه و نسبت به جنایت دوم، ارش مقدار قطع شده از اندام تناسلی ثابت است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	663	ماده 663- قطع اندام تناسلی فلج، موجب یک سوم دیه کامل و فلج کردن اندام سالم موجب دو سوم دیه کامل است لکن در قطع اندام عنین ثلث دیه کامل ثابت است. تبصره- قطع قسمتی از اندام فلج به نسبت تمام اندام تناسلی، خواه قسمت مقطوع ختنه گاه باشد خواه غیر آن دیه دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	664	ماده 664- قطع و از بین بردن هر یک از دو طرف اندام تناسلی زن، موجب نصف دیه کامل زن است و قطع و از بین بردن بخشی از آن، به همان نسبت دیه دارد. در این حکم فرقی میان باکره و غیرباکره، خردسال و بزرگسال سالم و معیوب از قبیل رتقاء و قرناء نیست.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	665	ماده 665- قطع دو بیضه یکباره دیه کامل و قطع بیضه چپ، دو ثلث دیه و قطع بیضه راست، ثلث دیه دارد. تبصره- فرقی در حکم مذکور بین جوان و پیر و کودک و بزرگ و عنین و سالم و مانند آن نیست.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	666	ماده 666- دیه ورم کردن یک بیضه، دو دهم دیه کامل است و اگر تورم مانع راه رفتن مفید شود دیه آن هشت دهم دیه کامل است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	667	ماده 667- قطع بیضه ها یا اندام تناسلی مردانه خنثای ملحق به مرد، موجب دیه کامل است. قطع بیضه ها یا اندام تناسلی مردانه خنثای مشکل یا ملحق به زن، موجب ارش است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	668	ماده 668- از بین بردن عانه مرد یا زن، موجب ارش است. مبحث پانزدهم- دیه پستان
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	669	ماده 669- قطع و از بین بردن هر یک از دو پستان زن، موجب نصف دیه کامل زن و از بین بردن مقداری از آن به همان نسبت موجب دیه است و اگر همراه با از بین رفتن تمام یا بخشی از پستان مقداری از پوست یا گوشت اطراف آن هم از بین برود یا موجب جنایت دیگری گردد، علاوه بر دیه پستان، دیه یا ارش جنایت مزبور نیز باید پرداخت شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل سوم- دیه مقدر اعضاء	670	ماده 670- در قطع کردن شیر پستان زن یا از بین بردن قدرت تولید شیر یا متعذرکردن خروج شیر از پستان و یا ایجاد هر نقص دیگری در آن، ارش ثابت است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل چهارم- قواعد عمومی دیه منافع	671	ماده 671- ادله اثبات دیه منافع، همان ادله اثبات دیه اعضاء است. در موارد اختلاف میان مرتکب و مجنی‌ٌعلیه در زوال منفعت یا نقصان آن، چنانچه از طریق اختیار و آزمایش، اقرار، بینه، علم قاضی یا قول کارشناس مورد وثوق، زوال یا نقصان منفعت ثابت نشود در صورت تحقق لوث، مجنیٌ‌علیه می‌تواند با قسامه به نحوی که در دیه اعضاء مقرر است، دیه را ثابت کند و چنانچه نسبت به بازگشت منفعت زایل یا ناقص شده اختلاف باشد دیه با یک سوگند مجنی‌ٌعلیه ثابت می‌شود و نیازی به قسامه نیست.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل چهارم- قواعد عمومی دیه منافع	672	ماده 672- در مواردی که نظر کارشناسی بازگشت منفعت زایل یا ناقص شده در مدت معینی باشد چنانچه مجنی ‌علیه قبل از مدت تعیین شده فوت کند دیه ثابت می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل چهارم- قواعد عمومی دیه منافع	673	ماده 673- هرگاه جنایتی که موجب زوال یکی از منافع شده است، سرایت کند و سبب مرگ مجنی‌ٌعلیه شود دیه منفعت در دیه نفس تداخل می‌کند و تنها دیه نفس قابل مطالبه است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل چهارم- قواعد عمومی دیه منافع	674	ماده 674- هرگاه در مهلتی که به طریق معتبری برای بازگشت منفعت زایل یا ناقص شده، تعیین گردیده، عضوی که منفعت، قائم به آن است از بین برود، به عنوان مثال چشمی که بینایی آن به طور موقت از بین رفته است از حدقه بیرون بیاید، مرتکب، فقط ضامن ارش زوال موقت آن منفعت است و چنانچه از بین رفتن آن عضو به سبب جنایت شخص دیگر باشد مرتکب دوم، ضامن دیه کامل آن عضو می‌باشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	675	ماده 675- زایل کردن عقل موجب دیه کامل و ایجاد نقص در آن موجب ارش است، خواه جنایت در اثر ایراد ضربه و جراحت و خواه ترساندن و مانند آن باشد. تبصره- در صورتی که مجنی‌ٌعلیه دچار جنون ادواری شود ارش ثابت است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	676	ماده 676- در زوال و نقصان حافظه و نیز اختلال روانی در صورتی که به حد جنون نرسد ارش ثابت است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	677	ماده 677- جنایتی که موجب زوال عقل یا کم ‌شدن آن شود هر چند عمدی باشد حسب مورد، موجب دیه یا ارش است و مرتکب قصاص نمی‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	678	ماده 678- هرگاه در اثر صدمه‌ای مانند شکستن سر یا صورت، عقل زایل شود یا نقصان یابد، هر یک دیه یا ارش جداگانه‌ای دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	679	ماده 679- هرگاه در اثر جنایتی عقل زایل گردد و پس از دریافت دیه کامل عقل برگردد، دیه مسترد و ارش پرداخت می‌شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	680	ماده 680- هرگاه در اثر جنایتی مجنی‌ٌعلیه بیهوش شود و به اغماء برود، چنانچه منتهی به فوت او گردد، دیه نفس ثابت می‌شود و چنانچه به هوش آید، نسبت به زمانی که بیهوش بوده، ارش ثابت می‌شود و چنانچه عوارض و آسیب‌های دیگری نیز به وجود آید، دیه یا ارش عوارض مزبور نیز باید پرداخت شود.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	681	ماده 681- جنایت بر کسی که در اغماء یا بیهوشی و مانند آن است از جهت احکام مربوط به قصاص و دیه، جنایت بر شخص هوشیار محسوب می‌شود. مبحث دوم- دیه شنوایی
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	682	ماده 682- از بین بردن شنوایی هر دو گوش دیه کامل و از بین بردن شنوایی یک گوش نصف دیه کامل دارد هر چند شنوایی دو گوش به یک اندازه نباشد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	683	ماده 683- از بین بردن شنوایی گوش شنوای شخصی که یکی از گوش‌های او نمی‌شنود، موجب نصف دیه کامل است.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	684	ماده 684- کاهش شنوایی در صورتی که مقدار آن قابل تشخیص باشد به همان نسبت دیه دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	685	ماده 685- هرگاه با قطع یا از بین بردن گوش و یا هر جنایت دیگری شنوایی از بین برود یا نقصان یابد هر یک از جنایت ها، دیه یا ارش جداگانه دارد.
mojazat_eslami_92	قانون مجازات اسلامی مصوب ۱۳۹۲	کتاب چهارم- دیات	بخش دوم- مقادیر دیه	فصل پنجم- دیه مقرر منافع	686	ماده 686- هرگاه در اثر جنایتی در مجرای شنوایی، نقص دائمی ایجاد شود به نحوی که به طور کامل مانع شنیدن گردد، دیه شنوایی ثابت است و در صورتی که نقص موقتی باشد ارش تعیین می‌شود.
